wav,affect,length,predictions
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F006.wav,Anger,3.5799375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F007.wav,Anger,9.5,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F008.wav,Sadness,9.0,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F009.wav,Anger,7.55,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F011.wav,Sadness,5.4799375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F012.wav,Sadness,7.5199375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F013.wav,Sadness,3.6399375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F015.wav,Sadness,3.2399375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F016.wav,Sadness,2.5799375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F017.wav,Sadness,2.0599375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M000.wav,Surprise,1.8299375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M001.wav,Neutral,3.0599375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M002.wav,Neutral,5.5899375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M004.wav,Neutral,2.18,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M005.wav,Neutral,1.8199375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M006.wav,Sadness,2.1299375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M007.wav,Neutral,2.0799375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M009.wav,Neutral,3.0,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M012.wav,Anger,1.8799375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M013.wav,Anger,1.7599375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M015.wav,Anger,2.56,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M016.wav,Anger,2.6899375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M017.wav,Anger,2.7099375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M000.wav,Neutral,4.3659375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M001.wav,Neutral,6.29025,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M002.wav,Neutral,4.87,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M003.wav,Neutral,3.4014375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M004.wav,Neutral,12.9600625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M005.wav,Neutral,7.61,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M006.wav,Neutral,7.660625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M007.wav,Neutral,6.8299375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M008.wav,Neutral,4.85425,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M009.wav,Neutral,5.7308125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M010.wav,Neutral,9.2069375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M011.wav,Neutral,5.983,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M012.wav,Neutral,17.6178125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M013.wav,Neutral,13.15,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M014.wav,Neutral,4.9899375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M015.wav,Neutral,12.7699375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M016.wav,Neutral,1.1099375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M017.wav,Neutral,2.0299375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M018.wav,Neutral,9.322375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M019.wav,Neutral,5.350125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M020.wav,Neutral,1.36,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F015.wav,Neutral,3.7599375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F016.wav,Anger,2.75,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F018.wav,Neutral,3.5099375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F026.wav,Anger,3.81,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F027.wav,Anger,3.3499375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F032.wav,Anger,2.4399375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F033.wav,Anger,2.81,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F034.wav,Anger,3.0799375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F035.wav,Anger,2.5899375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F036.wav,Sadness,2.86,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F041.wav,Sadness,2.0799375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M004.wav,Sadness,4.0199375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M005.wav,Sadness,2.9599375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M012.wav,Anger,1.7823125,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M013.wav,Anger,5.17,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M017.wav,Neutral,1.4099375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M018.wav,Neutral,2.43,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M021.wav,Anger,2.8299375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M022.wav,Anger,10.6899375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M024.wav,Anger,12.0099375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M025.wav,Anger,1.74,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M026.wav,Neutral,2.3899375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M027.wav,Neutral,5.4799375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M035.wav,Sadness,4.6999375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M037.wav,Anger,4.3499375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M038.wav,Anger,3.73,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M039.wav,Anger,7.25,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M040.wav,Anger,10.43,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M041.wav,Sadness,2.8299375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F000.wav,Neutral,4.248875,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F001.wav,Surprise,3.295,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F007.wav,Anger,1.9193125,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F016.wav,Sadness,10.0814375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F018.wav,Anger,5.7069375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F019.wav,Anger,5.21575,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M000.wav,Neutral,1.434375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M001.wav,Neutral,6.100625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M002.wav,Neutral,2.69225,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M003.wav,Surprise,6.414,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M004.wav,Neutral,1.4608125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M016.wav,Anger,1.5354375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M017.wav,Anger,5.096875,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M019.wav,Anger,2.325375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M023.wav,Anger,8.34875,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F000.wav,Neutral,3.4699375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F001.wav,Surprise,3.5299375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F002.wav,Neutral,1.4499375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F006.wav,Neutral,2.31,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F009.wav,Neutral,1.4099375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F016.wav,Neutral,1.4499375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F017.wav,Neutral,4.1299375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F018.wav,Neutral,2.4415625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F020.wav,Neutral,3.86,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F021.wav,Neutral,1.9399375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F022.wav,Neutral,3.5,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F025.wav,Neutral,2.7099375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F026.wav,Neutral,3.07625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F027.wav,Neutral,4.403375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F028.wav,Neutral,2.91,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F035.wav,Surprise,1.92,Surprise
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F036.wav,Anger,1.6899375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F037.wav,Anger,2.5199375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F038.wav,Anger,2.17,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F039.wav,Anger,3.5799375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F044.wav,Neutral,2.68,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M000.wav,Neutral,1.6399375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M001.wav,Neutral,1.8399375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M002.wav,Neutral,7.2021875,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M003.wav,Neutral,6.1199375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M004.wav,Neutral,4.756625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M005.wav,Neutral,3.3226875,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M006.wav,Neutral,1.74,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M007.wav,Neutral,5.99,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M008.wav,Neutral,4.97,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M009.wav,Neutral,6.7699375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M010.wav,Neutral,6.2899375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M011.wav,Neutral,11.4499375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M014.wav,Neutral,2.3899375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M016.wav,Neutral,1.3499375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M017.wav,Neutral,2.4699375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M025.wav,Anger,1.3799375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M026.wav,Neutral,2.3499375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M027.wav,Neutral,12.9615625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M028.wav,Neutral,2.17,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M029.wav,Neutral,1.5799375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M030.wav,Neutral,5.14,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M031.wav,Neutral,4.17,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M035.wav,Neutral,6.11025,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M039.wav,Neutral,9.5,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M040.wav,Neutral,2.5099375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M041.wav,Neutral,2.9399375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M043.wav,Neutral,2.3199375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M044.wav,Neutral,3.3799375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F000.wav,Neutral,1.25,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F001.wav,Neutral,3.74,Fear
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F002.wav,Surprise,2.4699375,Surprise
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F006.wav,Neutral,2.27,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F007.wav,Neutral,3.85,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F008.wav,Happiness,3.6499375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F009.wav,Happiness,3.67,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F010.wav,Happiness,2.3499375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F011.wav,Happiness,2.56,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F012.wav,Neutral,1.25,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F013.wav,Neutral,3.0099375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F014.wav,Neutral,5.33,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F015.wav,Neutral,3.23,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F016.wav,Neutral,2.31,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F017.wav,Neutral,6.2199375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F019.wav,Happiness,2.4499375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F020.wav,Neutral,2.23,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F021.wav,Happiness,7.62,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F022.wav,Neutral,2.0355625,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F023.wav,Happiness,4.7699375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F024.wav,Happiness,5.66,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F025.wav,Happiness,2.91,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F027.wav,Neutral,2.9599375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M000.wav,Surprise,1.09,Surprise
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M001.wav,Neutral,1.09,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M002.wav,Surprise,1.8399375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M004.wav,Neutral,1.5299375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M005.wav,Neutral,4.8899375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M006.wav,Neutral,2.73,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M007.wav,Neutral,1.87,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M008.wav,Neutral,4.6899375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M009.wav,Neutral,2.0199375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M010.wav,Neutral,3.75,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M012.wav,Neutral,2.9399375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M013.wav,Neutral,7.2199375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M014.wav,Neutral,3.49,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M015.wav,Neutral,2.7799375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M016.wav,Neutral,1.36,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M017.wav,Neutral,3.5099375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M018.wav,Neutral,2.23,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M021.wav,Neutral,2.74,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M024.wav,Neutral,10.67,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M025.wav,Neutral,2.6708125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M026.wav,Neutral,4.85,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M027.wav,Neutral,2.5099375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M028.wav,Neutral,2.09,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M029.wav,Neutral,5.5299375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M030.wav,Neutral,1.91,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M031.wav,Neutral,2.2199375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M033.wav,Neutral,2.2399375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M034.wav,Neutral,4.7799375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F014.wav,Anger,1.284375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F019.wav,Anger,1.7185625,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F023.wav,Anger,6.8381875,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F028.wav,Anger,2.15275,Anger
